stop_name,stop_lat,stop_lon
Overlake Park & Ride,47.6330452,-122.137794
Overlake Transit Center - Bay 3,47.6437187,-122.13327
Overlake Transit Center - Bay 4,47.6433296,-122.133392
Sr 520 & NE 40th St,47.6453285,-122.13533
State Route 520 & NE 40th St,47.6446686,-122.133759
Sr 520 & NE 51st St,47.6525917,-122.138245
Sr 520 Ramp & Montlake Blvd E,47.6445999,-122.302811
Sr 520 & Evergreen Point Rd,47.6368637,-122.23687
Sr 520 Ramp & Montlake Blvd E,47.6441612,-122.303802
Sr 520 & NE 51st St,47.6549225,-122.136627
Sr 520 & Evergreen Point Rd,47.6371765,-122.237305
Clyde Hill/Yarrow Pt & Sr-520 - 92nd Avenue,47.6399231,-122.219467
Clyde Hill/Yarrow Pt & Sr-520 - 92nd Avenue,47.6399498,-122.218742
NE 24th St & 152nd Ave NE,47.631485,-122.137283
NE 24th St & 164th Ave NE,47.6312752,-122.120918
NE 24th St & 167th Ave NE,47.6312447,-122.11763
Aurora Ave N & N 90th St,47.6939621,-122.344666
NE 24th St & 171st Ave NE,47.6311951,-122.11274
NE 24th St & 173rd Ave NE,47.6311607,-122.109634
NE 24th St & 175th Ave NE,47.6311531,-122.106483
NE 24th St & 180th Pl NE,47.6311035,-122.099312
NE 24th St & 182nd Ave NE,47.6310921,-122.097122
NE 24th St & 184th Ave NE,47.631073,-122.094025
NE 24th St & 186th Ave NE,47.6310577,-122.091904
West Lake Sammamish Pkwy NE & NE 24th St,47.6316681,-122.088699
West Lake Sammamish Pkwy NE & NE 27th St,47.6344719,-122.091469
West Lake Sammamish Pkwy NE & NE 27th St,47.6363449,-122.093506
West Lake Sammamish Pkwy NE & 180th Ave NE,47.6390419,-122.097847
West Lake Sammamish Pkwy NE & 180th Ave NE,47.640213,-122.100113
West Lake Sammamish Pkwy NE & 177th Ave NE,47.6424294,-122.104118
Aurora Ave N & N 85th St,47.6898766,-122.34462
SE 24th St & 156th Ave SE,47.5889702,-122.132057
SE 24th St & 158th Ave SE,47.5889435,-122.128082
SE 24th St & 161st Ave SE,47.588913,-122.12133
SE 24th St & 161st Ave SE,47.5890465,-122.121246
SE 24th St & 158th Ave SE,47.589077,-122.127998
SE 24th St & 156th Ave SE,47.5891075,-122.132317
Aurora Ave N & N 80th St,47.6867523,-122.344612
Avondale Rd NE & NE 140th Pl,47.7265549,-122.084518
Avondale Rd NE & NE 132nd St,47.7176361,-122.088028
Avondale Rd NE & NE 128th Way,47.7152214,-122.088737
Avondale Rd NE & NE 149th St,47.7361908,-122.080482
Avondale Pl NE & Avondale Rd NE,47.7074661,-122.089272
Avondale Rd NE & NE 155th St,47.7402229,-122.080284
Avondale Rd NE & NE 159th St,47.7431831,-122.080948
Avondale Rd NE & NE 165th St,47.7477684,-122.081848
Avondale Rd NE & NE 168th St,47.7506866,-122.081322
Avondale Rd NE & NE 172nd St,47.7523193,-122.081017
Avondale Rd NE & NE 146th Way,47.7329483,-122.081757
Avondale Rd NE & NE 140th Pl,47.7265892,-122.084297
Avondale Rd NE & NE 132nd St,47.7179413,-122.087685
Avondale Rd NE & Avondale Pl NE,47.708252,-122.089706
Avondale Rd NE & NE 143rd St,47.7292557,-122.08326
Avondale Rd NE & NE 128th Way,47.7150383,-122.088547
Avondale Rd NE & Avondale Pl NE,47.7085533,-122.089325
Avondale Rd NE & NE 116th St,47.7020073,-122.092941
Avondale Rd NE & 11000 Block,47.6987991,-122.093338
NE 20th St & NE Bel-Red Rd,47.6278114,-122.136223
Avondale Rd NE & Puget Power Trail Walk,47.6994362,-122.092987
Avondale Rd NE & NE 104th St,47.6913452,-122.0924
Avondale Rd NE & NE Novelty Hill Rd,47.6873322,-122.093712
Avondale Rd NE & NE 95th St,47.6853638,-122.096207
Avondale Rd NE & 180th Ave NE,47.6823997,-122.099953
Avondale Rd NE & NE 85th Pl,47.6786766,-122.104568
Redmond Transit Center - Bay 3,47.6765976,-122.123871
Redmond Transit Center - Bay 6,47.6767349,-122.124008
Redmond Transit Center - Bay 5,47.6768913,-122.124428
Redmond Transit Center - Bay 4,47.6767311,-122.12513
161st Ave NE & Cleveland St,47.6741905,-122.125923
161st Ave NE & Cleveland St,47.6737518,-122.125946
NE Redmond Way & 160th Ave NE,47.674839,-122.127953
NE Redmond Way & 159th Pl NE,47.674099,-122.13063
NE Old Redmond Rd & West Lake Sammamish Way NE,47.6717758,-122.133652
NE Old Redmond Rd & NE 70th St,47.668026,-122.133545
NE Old Redmond Rd & NE 68th St,47.6671371,-122.135986
4th Ave & Stewart St,47.6126213,-122.339134
Aurora Ave N & N 76th St,47.6841507,-122.344597
NE Old Redmond Rd & 151st Ave NE,47.667881,-122.138908
NE Old Redmond Rd & 148th Ave NE,47.6675911,-122.143845
NE Old Redmond Rd & 143rd Ct NE,47.6663628,-122.148911
NE Old Redmond Rd & 140th Ave NE,47.6661758,-122.153076
NE Old Redmond Rd & 137th Ave NE,47.6670952,-122.158295
NE 70th Pl & 132nd Ave NE,47.667038,-122.164703
NE 70th Pl & 130th Ave NE,47.667511,-122.166878
NE 70th St & 128th Ave NE,47.6679878,-122.169266
NE 70th St & 126th Ave NE,47.6681938,-122.172394
Aurora Ave N & N 65th St,47.6762733,-122.346878
NE 70th St & 124th Ave NE,47.6682281,-122.175003
NE 70th St & 122nd Ave NE,47.6682625,-122.177841
NE 70th St & 120th Ave NE,47.6682968,-122.180672
NE 72nd Pl & 116th Ave NE,47.6692924,-122.188278
NE 68th St & 112th Ave NE,47.6666374,-122.191162
NE 68th St & 110th Ave NE,47.6663437,-122.193077
108th Ave NE & NE 62nd St,47.6631584,-122.196121
108th Ave NE & NE 68th St,47.6651726,-122.196152
NE 68th St & 108th Ave NE,47.6668243,-122.198074
6th St S & NE 68th St,47.6674194,-122.196152
6th St S & 5th Ave S,47.671936,-122.19622
6th St S & 1st Ave S,47.6744766,-122.196243
State St S & 10th Ave S,47.6675949,-122.201805
State St & 7th Ave S,47.6706276,-122.202202
State St & 3rd Ave S,47.6732063,-122.202202
State St & 2nd Ave S,47.6738167,-122.202408
State St & 4th Ave S,47.6725197,-122.202408
State St & 6th Ave S,47.6710854,-122.202408
State St S & 10th Ave S,47.6673698,-122.201996
NE 68th St & 110th Ave NE,47.6661987,-122.193199
NE 68th St & 112th Ave NE,47.6667252,-122.190659
185th Ave NE & NE 68th St,47.6672516,-122.093597
NE 72nd Pl & 116th Ave NE,47.669342,-122.187859
Bear Creek Pkwy & 164th Ave NE,47.6685448,-122.121246
NE 70th St & 119th Ave NE,47.6681747,-122.181831
166th Ave NE & NE 74th St,47.6698341,-122.11895
185th Ave NE & NE 68th St,47.6666374,-122.093788
NE 76th St & 177th Pl NE,47.6717491,-122.103722
NE 76th St & 177th Pl NE,47.6715965,-122.103897
NE Union Hill Rd & 178th Pl NE,47.6750603,-122.103561
Bear Creek Pkwy & NE 74th St,47.6706009,-122.1241
NE Union Hill Rd & Avondale Rd NE,47.6749878,-122.106316
NE 70th St & 120th Ave NE,47.6681519,-122.179932
NE 70th Pl & 116th Ave NE,47.6688919,-122.184509
Houghton Park & Ride - Bay 2,47.6680908,-122.185593
154th Ave NE & NE 90th St,47.6810379,-122.134796
NE 70th St & 122nd Ave NE,47.6681175,-122.176994
NE 65th St & 185th Ave NE,47.6639099,-122.093132
NE 65th St & 188th Ave NE,47.6633873,-122.087669
188th Ave NE & Redmond Fall City Rd,47.6577339,-122.08815
NE Redmond Way & 185th Ave NE,47.6607895,-122.094559
NE 70th St & 124th Ave NE,47.6680832,-122.174194
NE 70th St & 126th Ave NE,47.668045,-122.171562
NE 70th Pl & 128th Ave NE,47.6678238,-122.169159
NE 70th Pl & 130th Ave NE,47.6672134,-122.166153
NE Old Redmond Rd & 132nd Ave NE,47.6665077,-122.163307
NE Old Redmond Rd & 137th Ave NE,47.6669884,-122.157791
NE Old Redmond Rd & 140th Ave NE,47.6660957,-122.15358
NE Old Redmond Rd & 140th Pl NE,47.6659508,-122.151573
NE Old Redmond Rd & 143rd Ave NE,47.6663399,-122.148186
NE Old Redmond Rd & 147th Ct NE,47.6671181,-122.144279
NE Old Redmond Rd & 148th Ave NE,47.6677933,-122.141769
NE Old Redmond Rd & 151st Ave NE,47.6677475,-122.138908
NE Old Redmond Rd & NE 68th St,47.6664314,-122.135521
NE Old Redmond Rd & NE 70th St,47.6683159,-122.133308
NE Old Redmond Rd & West Lake Sammamish Way NE,47.6713295,-122.133255
NE Redmond Way & 159th Pl NE,47.6742134,-122.129784
West Lake Sammamish Pkwy NE & Leary Way,47.669899,-122.130836
West Lake Sammamish Pkwy NE & Leary Way,47.6698189,-122.130348
Cleveland St & 166th Ave NE,47.6721687,-122.11969
Avondale Rd NE & NE 85th Pl,47.6784248,-122.104637
Cedar Park NE & NE Marketplace Dr,47.693161,-122.044884
Cedar Park NE & NE Marketplace Dr,47.6930962,-122.04509
Cedar Park NE & NE 100th Way,47.6877823,-122.041336
Cedar Park NE & NE 100th Way,47.6877174,-122.041512
NE Cedar Park Cres & 228th Way NE,47.6858482,-122.034927
NE Cedar Park Cres & 228th Way NE,47.6856995,-122.035095
NE Cedar Park Cres & NE 100th St,47.6873589,-122.019997
NE Cedar Park Cres & NE 100th St,47.6872559,-122.019844
NE Cedar Park Cres & Eastridge Dr NE,47.6913986,-122.017334
NE Cedar Park Cres & Eastridge Dr NE,47.6909676,-122.018234
Eastridge Dr NE & NE 110th St,47.6970749,-122.018974
Eastridge Dr NE & NE 112th Pl,47.6978836,-122.019287
Trilogy Pkwy NE & Muirwood Way NE,47.699028,-122.022949
Trilogy Pkwy NE & NE 113th Way,47.6994858,-122.023293
Avondale Rd NE & 180th Ave NE,47.6825523,-122.099487
NE Novelty Hill Rd & 208th Ct NE,47.6887283,-122.061867
NE Novelty Hill Rd & 208th Ave NE,47.6887665,-122.062386
Avondale Rd NE & NE 95th St,47.6854401,-122.095856
Avondale Rd NE & NE Novelty Hill Rd,47.6874886,-122.093262
Avondale Rd NE & NE 104th St,47.6914673,-122.092262
Avondale Rd NE & NE 116th St,47.7023277,-122.092781
151st Ave SE & 152nd Pl SE,47.5547943,-122.138611
151st Ave SE & 152nd Pl SE,47.5544014,-122.13871
116th Ave NE & NE 34th St,47.6401749,-122.185463
116th Ave NE & NE 34th St,47.6403236,-122.185669
150th Ave SE & SE 38th St,47.5752563,-122.140083
150th Ave SE & SE 38th St,47.5750999,-122.140335
150th Ave SE & SE Newport Way,47.57061,-122.141441
150th Ave SE & SE Newport Way,47.5709305,-122.141205
148th Ave SE & SE 45th Pl,47.5656509,-122.142914
148th Ave SE & SE 46th St,47.5654602,-122.142708
Highland Dr & 147th Pl SE,47.5622559,-122.144173
Highland Dr & 147th Pl SE,47.5622482,-122.143791
Highland Dr & Somerset Blvd SE,47.5606346,-122.149582
Somerset Blvd SE & Highland Dr,47.5604744,-122.149689
150th Ave SE & SE Eastgate Way,47.5812721,-122.141586
Somerset Blvd SE & 143rd Ave SE,47.5624809,-122.151955
Somerset Blvd SE & 143rd Ave SE,47.5622025,-122.151779
Somerset Blvd SE & Somerset Ln,47.5626793,-122.155922
Somerset Blvd SE & SE 44th St,47.5666618,-122.158882
Somerset Blvd SE & SE 43rd St,47.5691299,-122.159637
Somerset Blvd SE & SE 43rd St,47.5690346,-122.159813
Somerset Blvd SE & SE 44th St,47.5665665,-122.159035
Somerset Blvd SE & Somerset Ln,47.5624123,-122.156532
151st Ave SE & SE 49th St,47.5584908,-122.139229
150th Ave SE & SE 46th Way,47.5631256,-122.140602
148th Ave SE & SE 55th St,47.5531807,-122.142174
151st Ave SE & SE 49th St,47.5586395,-122.139114
NE 8th St & 98th Ave NE,47.6175041,-122.210175
NE 8th St & 92nd Ave NE,47.6174927,-122.217339
Lake Washington Blvd NE & NE 10th St,47.6193428,-122.221817
NE 12th St & 84th Ave NE,47.6211014,-122.22776
84th Ave NE & NE 20th St,47.6284943,-122.227798
84th Ave NE & NE 24th St,47.6323662,-122.227783
Kelsey Creek Rd & Tye River Rd,47.5855408,-122.148422
Kelsey Creek Rd & Tye River Rd,47.5856438,-122.148186
84th Ave NE & NE 24th St,47.6327553,-122.227989
84th Ave NE & NE 20th St,47.6282043,-122.228004
NE 12th St & 84th Ave NE,47.6209679,-122.227592
NE 1st St & Lake Washington Blvd NE,47.6188965,-122.221436
NE 8th St & 92nd Ave NE,47.6173592,-122.217293
NE 8th St & 94th Ave NE,47.617363,-122.214287
116th Ave NE & NE 24th St,47.6302795,-122.185738
NE 8th St & 98th Ave NE,47.6173706,-122.209984
NE 8th St & 106th Ave NE,47.6173515,-122.199196
116th Ave NE & NE 12th St,47.6246681,-122.185768
116th Ave NE & NE 12th St,47.6251907,-122.185562
116th Ave NE & NE 12th St,47.6224899,-122.185577
116th Ave NE & NE 21st St,47.6301422,-122.185532
NE 40th St & 156th Ave NE,47.6461258,-122.130692
NE 40th St & NE Bel-Red Rd,47.6461487,-122.115036
NE 40th St & 158th Way NE,47.6461372,-122.127464
150th Ave SE & SE Eastgate Way,47.5809555,-122.141708
SE 46th Way & 151st Pl SE,47.5625,-122.137604
SE 46th Way & 154th Pl SE,47.5630798,-122.133751
SE 46th Way & 159th Ave SE,47.5626945,-122.129227
SE 46th Way & 161st Ave SE,47.5630493,-122.125145
NE 40th St & 163rd Ave NE,47.6459923,-122.122696
NE 40th St & NE Bel-Red Rd,47.6460152,-122.114433
NE Redmond Way & Willows Rd NE,47.6750832,-122.137177
NE Redmond Way & 149th Pl NE,47.6751785,-122.139786
NE Redmond Way & 145th Ave NE,47.6749878,-122.146729
148th Ave NE & NE 87th St,47.6807632,-122.145226
148th Ave NE & NE Redmond Way,47.6744118,-122.143227
NE Redmond Way & 140th Ave NE,47.6766586,-122.153679
148th Ave NE & NE Old Redmond Rd,47.6671257,-122.143295
148th Ave NE & NE 61st St,47.6619301,-122.143417
NE 51st St & 148th Ave NE,47.6548615,-122.14212
NE 51st St & 154th Ave NE,47.6540222,-122.135033
NE 51st St & 154th Ave NE,47.6541557,-122.134995
Redmond Transit Center - Bay 1,47.6765938,-122.124924
148th Ave NE & NE 51st St,47.6546593,-122.143463
148th Ave NE & NE 46th St,47.6520081,-122.143433
148th Ave NE & NE 43rd Pl,47.6480484,-122.143242
148th Ave NE & NE 40th St,47.6456795,-122.143143
148th Ave NE & NE 37th Pl,47.6440849,-122.143158
148th Ave NE & NE 35th St,47.6426544,-122.143158
148th Ave NE & NE 32nd St,47.6385918,-122.143188
NE 29th Pl & 148th Ave NE,47.6362267,-122.143661
NE 29th Pl & 148th Ave NE,47.634903,-122.144386
148th Ave NE & NE 29th Pl,47.6370811,-122.142845
148th Ave NE & NE 31st St,47.639431,-122.142815
148th Ave NE & NE 37th Pl,47.6437531,-122.142776
148th Ave NE & NE 40th St,47.6469193,-122.142815
148th Ave NE & NE 51st St,47.655735,-122.143089
148th Ave NE & NE 55th St,47.6582832,-122.143448
148th Ave NE & NE 55th St,47.6582108,-122.143089
148th Ave NE & NE 46th St,47.6525764,-122.143089
148th Ave NE & NE 61st Way,47.6624413,-122.143036
148th Ave NE & NE 66th St,47.6654892,-122.142967
148th Ave NE & NE Old Redmond Rd,47.668457,-122.142899
NE 40th St & 148th Ave NE,47.6458817,-122.141167
148th Ave NE & NE Redmond Way,47.6742783,-122.142883
148th Ave NE & NE 87th St,47.6808548,-122.144936
NE Redmond Way & 140th Ave NE,47.6765327,-122.153786
NE 51st St & Sr 520,47.6546898,-122.139389
NE Redmond Way & 148th Ave NE,47.6750717,-122.142601
NE Redmond Way & Willows Rd NE,47.6748962,-122.136986
NE Redmond Way & West Lake Sammamish Pkwy NE,47.6735764,-122.134079
NE Redmond Way & West Lake Sammamish Way NE,47.6734695,-122.133377
Stone Way N & N 45th St,47.6612206,-122.342262
Woodinville Redmond Rd & NE 116th St,47.704174,-122.131821
NE 116th St & 158th Ave NE,47.7038765,-122.126274
Woodinville Redmond Rd & NE 116th St,47.7036896,-122.132042
Woodinville Redmond Rd & NE 113th Ct,47.7015648,-122.132126
NE 116th St & 167th Pl NE,47.7037926,-122.118561
166th Ave NE & NE 104th St,47.6924782,-122.118477
166th Ave NE & NE 100th St,47.6895714,-122.118065
166th Ave NE & NE 95th St,47.6854401,-122.118942
Stone Way N & N 43rd St,47.6589622,-122.342369
166th Ave NE & NE 91st St,47.6829033,-122.11924
166th Ave NE & NE 87th St,47.6801643,-122.119255
166th Ave NE & NE 83rd St,47.6769981,-122.119278
NE 85th St & 164th Ave NE,47.6785622,-122.122833
164th Ave NE & NE 85th St,47.6786461,-122.121498
164th Ave NE & NE 80th St,47.6744919,-122.121506
164th Ave NE & NE 83rd St,47.6763954,-122.121712
NE 80th St & 132nd Ave NE,47.6753998,-122.164673
NE 80th St & 128th Ave NE,47.6753883,-122.16906
NE 80th St & 126th Ave NE,47.6753769,-122.172409
NE 80th St & 124th Ave NE,47.6753807,-122.17421
NE 80th St & 122nd Ave NE,47.6754265,-122.176529
NE 80th St & 120th Ave NE,47.6755219,-122.181084
124th Ave NE & NE 80th Way,47.6777115,-122.17585
116th Ave NE & NE 75th Pl,47.6747322,-122.184509
116th Ave NE & NE 75th St,47.6719666,-122.185738
NE 85th St & 161st Ave NE,47.6784592,-122.126465
NE 85th St & 160th Ave NE,47.6786156,-122.128014
Stone Way N & N 40th St,47.6551437,-122.34256
Kirkland Transit Center - Bay 1,47.6763,-122.203323
Kirkland Transit Center - Bay 2,47.6768227,-122.203346
Kirkland Transit Center - Bay 3,47.6758537,-122.203468
Kirkland Transit Center - Bay 4,47.6765175,-122.203552
Stone Way N & N 38th St,47.6524506,-122.342697
NE 85th St & 120th Ave NE,47.6791916,-122.180069
NE 85th St & 126th Ave NE,47.6792908,-122.173225
NE 85th St & 128th Ave NE,47.6793518,-122.16906
NE 85th St & 154th Ave NE,47.6785355,-122.133942
NE 85th St & 158th Ave NE,47.6784973,-122.129852
NE 85th St & 132nd Ave NE,47.6794167,-122.164597
NE 90th St & 154th Ave NE,47.6822777,-122.134552
NE 90th St & 161st Ave NE,47.6820946,-122.125893
NE 98th St & 159th Pl NE,47.687748,-122.127754
NE 98th St & 162nd Ave NE,47.6879654,-122.124527
NE 95th St & 164th Ave NE,47.6856155,-122.12088
NE 104th St & 172nd Ave NE,47.6928253,-122.111305
NE 104th St & 179th Ave NE,47.6928101,-122.101738
NE Redmond Way & NE 70th St,47.6675529,-122.101768
NE Redmond Way & 170th Ave NE,47.6708145,-122.110672
170th Ave NE & NE 76th St,47.6704712,-122.113724
166th Ave NE & NE 76th St,47.6717873,-122.118752
NE 90th St & 151st Ave NE,47.682312,-122.138771
NE 90th St & 151st Ave NE,47.6821861,-122.139099
166th Ave NE & NE 80th St,47.6750183,-122.11908
NE 80th St & 124th Ave NE,47.6752434,-122.174248
NE 90th St & 154th Ave NE,47.6821404,-122.134361
NE 80th St & 126th Ave NE,47.675251,-122.171547
NE 80th St & 128th Ave NE,47.675251,-122.1698
NE 80th St & 130th Ave NE,47.6752586,-122.166275
NE 80th St & 132nd Ave NE,47.6752625,-122.164345
NE Redmond Way & 145th Ave NE,47.6748924,-122.146492
NE 85th St & 132nd Ave NE,47.679554,-122.16481
NE 85th St & 128th Ave NE,47.6794701,-122.170341
NE 85th St & 126th Ave NE,47.6794243,-122.173462
NE 85th St & 124th Ave NE,47.6793709,-122.177185
166th Ave NE & NE 83rd St,47.6771545,-122.11908
166th Ave NE & NE 87th St,47.6801033,-122.119049
166th Ave NE & NE 91st St,47.6832619,-122.119034
166th Ave NE & NE 95th St,47.6859283,-122.1185
Willows Rd NE & NE 116th St,47.7040672,-122.153076
NE 124th St & 134th Ct NE,47.7113953,-122.163094
Willows Rd NE & NE 116th St,47.7040596,-122.153282
NE 124th St & 134th Ct NE,47.7115288,-122.162766
Willows Rd NE & NE 102nd St,47.6929474,-122.151138
Willows Rd NE & NE 102nd St,47.6933403,-122.151016
Willows Rd NE & NE 102nd St,47.6918106,-122.150703
Willows Rd NE & NE 124th St,47.7084389,-122.154022
Willows Rd NE & NE 102nd St,47.6913567,-122.150757
Willows Rd NE & NE 124th St,47.7077065,-122.154091
Willows Rd NE & NE 95th St,47.6855164,-122.145836
Willows Rd NE & NE 91st St,47.683445,-122.143486
Willows Rd NE & NE 91st St,47.6834373,-122.143723
166th Ave NE & NE 100th St,47.6895866,-122.117859
160th Ave NE & NE 90th St,47.6818008,-122.127655
166th Ave NE & NE 102nd Pl,47.6915779,-122.118149
Woodinville Redmond Rd & NE 113th Ct,47.7015076,-122.131927
NE 109th St & 156th Ct NE,47.6979141,-122.130936
NE 109th St & 159th Ave NE,47.697403,-122.12793
160th Ave NE & NE 106th St,47.6953583,-122.126564
NE 104th St & 163rd Ave NE,47.6930008,-122.12368
NE 104th St & 166th Ave NE,47.6929817,-122.119011
Woodinville Redmond Rd & NE 109th St,47.6986656,-122.132027
Woodinville Redmond Rd NE & 154th Pl NE,47.697422,-122.132271
Willows Rd NE & NE 95th St,47.6882629,-122.148621
NE 124th St & 113th Ave NE,47.7112579,-122.190956
NE 124th St & 111th Ln NE,47.7112579,-122.193581
NE 124th St & 109th Ct NE,47.7112579,-122.197212
NE 124th St & Willows Rd NE,47.7116966,-122.158051
NE 124th St & 103rd Ave NE,47.7112732,-122.204239
NE 124th St & Willows Rd NE,47.711319,-122.154747
NE 124th St & 103rd Ave NE,47.7111282,-122.204056
NE 124th St & 107th Pl NE,47.7111206,-122.196762
NE 124th St & 111th Ln NE,47.7111206,-122.192825
Woodinville Redmond Rd NE & NE 90th St,47.6828957,-122.123627
NE 124th St & 113th Ave NE,47.7111244,-122.190163
Woodinville Redmond Rd NE & 9400 Block,47.6847725,-122.125336
Woodinville Redmond Rd & NE 106th St,47.695118,-122.132248
Woodinville Redmond Rd NE & NE 98th St,47.6845665,-122.125404
Woodinville Redmond Rd NE & NE 90th St,47.6824684,-122.123505
Woodinville Redmond Rd & NE 106th St,47.6942482,-122.131248
132nd Ave NE & NE 133rd St,47.7192497,-122.164169
NE 124th Way & 172nd Ave NE,47.7143669,-122.111237
NE 128th St & 172nd Ave NE,47.7144127,-122.110291
NE 128th St & 179th Ave NE,47.7144508,-122.100868
132nd Ave NE & NE 134th Pl,47.7210045,-122.164116
132nd Ave NE & NE 129th St,47.7168579,-122.164391
132nd Ave NE & NE 129th St,47.7161942,-122.164169
132nd Pl NE & NE 126th Pl,47.7130737,-122.165825
132nd Pl NE & NE 126th Pl,47.7133942,-122.165451
132nd Ave NE & NE 137th Pl,47.7238045,-122.164032
132nd Ave NE & NE 140th St,47.7260818,-122.163948
NE 128th St & 179th Ave NE,47.714592,-122.103493
NE 143rd St & 131st Ave NE,47.730423,-122.165329
NE 143rd St & 130th Ave NE,47.7304611,-122.167854
NE 144th St & 126th Ave NE,47.7313385,-122.172035
NE 144th St & 128th Ave NE,47.730896,-122.169334
NE 104th St & 176th Ave NE,47.6929588,-122.105812
172nd Ave NE & NE 115th Way,47.7019615,-122.111099
179th Ave NE & NE 108th Way,47.6968842,-122.104965
172nd Ave NE & NE 111th St,47.6994629,-122.110649
NE 144th St & 124th Ave NE,47.7313385,-122.174522
179th Ave NE & NE 105th St,47.6945343,-122.103241
NE 104th St & 170th Ave NE,47.6929626,-122.112877
NE 104th St & 179th Ave NE,47.6929474,-122.101837
International School & 128th Ave SE,47.6044426,-122.170074
124th Ave NE & NE 142nd Pl,47.7288818,-122.175697
124th Ave NE & NE 140th St,47.7255402,-122.175682
124th Ave NE & NE 137th Pl,47.7232208,-122.175674
124th Ave NE & NE 132nd St,47.719696,-122.175606
NE 132nd St & 121st Ave NE,47.7185287,-122.179268
NE 132nd St & 118th Ave NE,47.7184486,-122.182899
NE 128th St & 116th Ave NE,47.7147446,-122.185791
NE 128th St & Totem Lake Blvd,47.7147713,-122.183624
Totem Lake Transit Center - Bay 3,47.7143059,-122.17981
Totem Lake Transit Center - Bay 2,47.7145042,-122.180359
132nd Ave NE & NE 85th St,47.6791916,-122.164017
Totem Lake Transit Center - Bay 1,47.7147942,-122.180573
120th Ave NE & Totem Lake Way,47.7126236,-122.179947
124th Ave NE & NE 124th St,47.7070312,-122.175812
124th Ave NE & NE 116th St,47.7051926,-122.175888
NE 116th St & 120th Ave NE,47.7040596,-122.183022
NE 116th St & 114th Dr NE,47.7040672,-122.189453
NE 116th St & 110th Ave NE,47.7040596,-122.193977
NE 116th St & 115th Ln NE,47.704071,-122.186424
NE 116th St & 108th Ave NE,47.7040482,-122.197571
Wall St & 5th Ave,47.6174316,-122.345345
NE 116th St & 104th Ave NE,47.7040672,-122.203171
NE 116th St & 101st Pl NE,47.7040825,-122.205986
18th Ave & Market St,47.6895981,-122.20948
18th Ave & 3rd St,47.689579,-122.205139
124th Ave NE & Slater Ave NE,47.7024422,-122.175903
124th Ave NE & NE 110th Pl,47.6988792,-122.175888
124th Ave NE & NE 108th Pl,47.6973305,-122.175873
124th Ave NE & NE 104th St,47.6929207,-122.17585
124th Ave NE & NE 100th St,47.6897011,-122.175835
124th Ave NE & NE 97th St,47.6875076,-122.175941
124th Ave NE & NE 90th St,47.6828575,-122.176201
3rd St & 15th Ave,47.6873589,-122.204628
124th Ave NE & NE 85th St,47.678772,-122.176094
3rd St & 13th Ave,47.6853104,-122.204559
124th Ave NE & NE 85th St,47.6797943,-122.175919
124th Ave NE & NE 90th St,47.6828194,-122.176003
124th Ave NE & NE 97th St,47.6878967,-122.175728
124th Ave NE & NE 100th St,47.6899605,-122.175629
124th Ave NE & NE 104th St,47.6934166,-122.175644
124th Ave NE & NE 108th Pl,47.6979332,-122.175674
124th Ave NE & NE 112th Pl,47.7013817,-122.175682
3rd St & 9th Ave,47.6820221,-122.204033
3rd St & 7th Ave,47.6803207,-122.203979
3rd St & 5th Ave,47.6787186,-122.203934
6th St & 4th Ave,47.6777077,-122.197075
108th Ave NE & NE 68th St,47.6652336,-122.19635
108th Ave NE & NE 62nd St,47.6629677,-122.196327
108th Ave NE & NE 60th St,47.6614151,-122.196312
108th Ave NE & NE 58th St,47.6590042,-122.196312
108th Ave NE & NE 53rd St,47.6557426,-122.196342
108th Ave NE & NE 47th Pl,47.6523132,-122.196365
NE 38th Pl & Lake Washington Blvd NE,47.6456451,-122.2006
108th Ave NE & NE 45th St,47.6499176,-122.196381
108th Ave NE & NE 39th St,47.6457138,-122.195068
108th Ave NE & NE 38th Pl,47.6442795,-122.194321
112th Ave NE & NE 22nd St,47.630043,-122.19104
Northup Way & NE 30th St,47.6367645,-122.190659
Northup Way & NE 30th St,47.6373405,-122.191315
Northup Way & NE 33rd Pl,47.6407089,-122.194359
Northup Way & 120th Ave NE,47.6311531,-122.179413
South Kirkland Park & Ride,47.6436577,-122.196419
Northup Way & NE 33rd Pl,47.6409111,-122.194443
Northup Way & NE 24th St,47.6322937,-122.181671
Northup Way & NE 28th St,47.6353912,-122.18959
Northup Way & 124th Ave NE,47.6293945,-122.174294
Northup Way & NE 28th St,47.6353035,-122.189758
108th Ave NE & Northup Way,47.6417313,-122.196411
112th Ave NE & NE 24th St,47.6315002,-122.191025
112th Ave NE & NE 24th St,47.6284752,-122.191055
112th Ave NE & NE 24th St,47.6271935,-122.191055
112th Ave NE & NE 15th St,47.6242561,-122.191063
112th Ave NE & NE 14th St,47.6230354,-122.191078
NE 20th St & 130th Ave NE,47.6279907,-122.166328
NE 20th St & 132nd Ave NE,47.6279678,-122.164032
NE 20th St & 132nd Ave NE,47.6279602,-122.161682
148th Ave NE & NE 20th St,47.6283455,-122.142982
112th Ave NE & Sr 520 Ramp,47.6372375,-122.193855
108th Ave NE & NE 45th St,47.6498909,-122.196175
108th Ave NE & NE 39th St,47.6451988,-122.194168
NE 20th St & 136th Pl NE,47.6280556,-122.157097
NE 20th St & 136th Pl NE,47.6279259,-122.157776
